profileId,actionId,actionName,sourceStageCount,sourceAnimOccurrenceCount,uniqueSourceClips,uniqueRuntimeClips,particleNotifyCount,particleSystemCount,particleSystems,soundEventCount,soundEvents,notifyTypes,notifyExtendingBeyondAnimationCount,currentPatternIds,currentPatternNames,currentAuthoredGates,currentAuthoringStatuses,analystCategory,analystFamilyWithoutGateAuthority,overlappingNameTags
MN_RPCT_05,4219884,댄스타임 대기,2,2,Att_Battle_25_02,rpct00_att_battle_25_02,2,1,fx_mn_rpct_07_v.Par_V_RPCT_hand_shot_01_LOC_INT,4,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Cast2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_ShotVox1,"{""Anim"": 2, ""HidePawn"": 2, ""Effect"": 20, ""ToggleNpcDirectionGuideFx"": 2, ""AKEvent"": 8, ""PlayParticleEffect"": 2}",6,,,,,MECHANIC,85줄 댄스타임 — 세이튼(MN_RPCT_05) 4종 춤 249-stage 본편과 리허설,
MN_RPCT_05,4219885,폭탄해체 놀이,4,4,Att_Battle_13_04 ; Att_Battle_25_02 ; Att_battle_13_02 ; Att_Battle_25_01,rpct00_att_battle_13_04 ; rpct00_att_battle_25_02 ; rpct00_att_battle_13_02 ; rpct00_att_battle_25_01,21,12,FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_Light_01 ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Hand_Trail_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_hand_shot_01_LOC_INT ; FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_FingerPoint_01 ; FX_MN_RPCT_07_V.Par_V_PPCT_spot_Dance_01 ; fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_01_LOC_INT ; FX_CM_02.Light.Par_MP_Light_01 ; FX_BS_04.State.Par_J_ExMove_01 ; FX_CM_02.Light.Par_MP_Light_05_L ; fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT,12,S_Mob_G_KoukuSatan1.G_Satan1_Attack12_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack12_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack02_Cast3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Cast2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_CastVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Cast1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack03_Cast2,"{""Anim"": 4, ""PlayParticleEffect"": 21, ""Effect"": 7, ""AKEvent"": 12, ""MonsterMoveNextStage"": 3, ""HidePawn"": 2, ""DominantDirectionalLight_Control"": 1, ""PawnMaterialParam"": 2, ""ViewShake"": 1}",1,,,,,MECHANIC,50줄 룰렛 — 세이튼(MN_RPCT_05) 서커스 룰렛 시작/대기/춤A/춤B + 결과 분기,
MN_RPCT_05,4219886,자살 처리,1,1,Idle_Battle_1,rpct00_idle_battle_1,2,2,FX_CM_02.Light.Par_MP_Light_05_L ; fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT,0,,"{""Anim"": 1, ""Effect"": 2, ""HidePawn"": 1, ""ViewShake"": 1, ""PlayParticleEffect"": 2, ""MaintainHidePawn"": 1}",0,,,,,NORMAL,세이튼 무대 — 이동/근접 계열,MOVEMENT_OR_CONTROL
MN_RPCT_05,4219887,세이튼_회전하며 카드 날리기_리허설,7,7,Att_battle_4_04 ; Att_Battle_4_02 ; Att_Battle_4_03,rpct00_att_battle_4_04 ; rpct00_att_battle_4_02 ; rpct00_att_battle_4_03,10,4,fx_mn_rpct_05_l.Par_L_RPCT_05_Trail_02_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_13_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_13_2_LOC_INT ; FX_CM_00.Dust.Par_D_Dust_001_pr,3,S_Mob_G_KoukuSatan1.G_Satan1_Attack14_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack14_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack14_Shot1,"{""Anim"": 7, ""AKEvent"": 7, ""PlayParticleEffect"": 10, ""PawnMaterialParam"": 3, ""MonsterMoveNextStage"": 2, ""Effect"": 26, ""NPCSkillMove"": 2}",20,,,,,MECHANIC,카드 맞추기 — 세이튼(MN_RPCT_05) 카드 짝 맞추기/카드낙하/회전 카드 날리기 후보,REHEARSAL
MN_RPCT_05,4219888,세이튼_진짜를 찾아봐_하트셋트_진짜 공격_리허설,12,12,Att_Battle_20_02 ; Att_Battle_20_03 ; Att_battle_20_06 ; Att_Battle_20_04 ; Idle_Battle_1,rpct00_att_battle_20_02 ; rpct00_att_battle_20_03 ; rpct00_att_battle_20_06 ; rpct00_att_battle_20_04 ; rpct00_idle_battle_1,30,10,fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_02_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_LOC_INT ; FX_MN_RPCT_05_L.Par_O_RPCT_Star_01_01 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_4_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_7_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_2_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_5_LOC_INT ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Sk_06_5 ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Sk_07_1 ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Sk_07_3,10,S_Mob_G_KoukuSatan1.G_Satan1_Attack07_CastVox5 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot4 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast5 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack02_Shot1,"{""Anim"": 12, ""HidePawn"": 5, ""AKEvent"": 16, ""Effect"": 9, ""PlayParticleEffect"": 30, ""MonsterMoveNextStage"": 9, ""MonsterMoveNextStageConditionProbability"": 2, ""PlayDecalEffect"": 1, ""ViewShake"": 1, ""MaintainHidePawn"": 1, ""SendNpcSignal"": 1}",12,,,,,MECHANIC,110줄 진짜 쿠크세이튼 찾기(하트핑) — 소환 세이튼(MN_RPCT_05) 진짜/가짜 세트,REHEARSAL
MN_RPCT_05,4219889,세이튼_진짜를 찾아봐_하트셋트_가짜 공격_리허설,12,12,Att_Battle_20_02 ; Att_Battle_20_03 ; Att_battle_20_05 ; Idle_Battle_1,rpct00_att_battle_20_02 ; rpct00_att_battle_20_03 ; rpct00_att_battle_20_05 ; rpct00_idle_battle_1,26,7,fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_02_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_LOC_INT ; FX_MN_RPCT_05_L.Par_O_RPCT_heart_01_01 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_4_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_6_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_2_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_5_LOC_INT,7,S_Mob_G_KoukuSatan1.G_Satan1_Attack07_CastVox6 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox5 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot5 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot2,"{""Anim"": 12, ""HidePawn"": 6, ""AKEvent"": 13, ""Effect"": 9, ""PlayParticleEffect"": 26, ""MonsterMoveNextStage"": 9, ""MonsterMoveNextStageConditionProbability"": 2, ""MaintainHidePawn"": 1}",12,,,,,MECHANIC,110줄 진짜 쿠크세이튼 찾기(하트핑) — 소환 세이튼(MN_RPCT_05) 진짜/가짜 세트,REHEARSAL ; CLONE_OR_FAKE
MN_RPCT_05,4219890,세이튼_진짜를 찾아봐_총잡이셋트_진짜 공격_리허설,12,12,Att_Battle_20_02 ; Att_Battle_20_03 ; Att_battle_20_05 ; Att_Battle_20_04 ; Idle_Battle_1,rpct00_att_battle_20_02 ; rpct00_att_battle_20_03 ; rpct00_att_battle_20_05 ; rpct00_att_battle_20_04 ; rpct00_idle_battle_1,26,10,fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_02_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_LOC_INT ; FX_MN_RPCT_05_L.Par_O_RPCT_heart_01_01 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_4_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_6_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_2_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_5_LOC_INT ; FX_MN_RPCT_05_L.Par_L_RPCT_05_Sk_06_5 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_9_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_8_LOC_INT,10,S_Mob_G_KoukuSatan1.G_Satan1_Attack07_CastVox7 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox7 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot5 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast5 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack02_Shot1,"{""Anim"": 12, ""HidePawn"": 5, ""AKEvent"": 16, ""Effect"": 9, ""PlayParticleEffect"": 26, ""MonsterMoveNextStage"": 9, ""MonsterMoveNextStageConditionProbability"": 2, ""PlayDecalEffect"": 1, ""ViewShake"": 1, ""MaintainHidePawn"": 1, ""SendNpcSignal"": 1}",12,,,,,MECHANIC,110줄 진짜 쿠크세이튼 찾기(하트핑) — 소환 세이튼(MN_RPCT_05) 진짜/가짜 세트,REHEARSAL
MN_RPCT_05,4219891,세이튼_진짜를 찾아봐_총잡이셋트_가짜 공격_리허설,12,12,Att_Battle_20_02 ; Att_Battle_20_03 ; Att_battle_20_06 ; Idle_Battle_1,rpct00_att_battle_20_02 ; rpct00_att_battle_20_03 ; rpct00_att_battle_20_06 ; rpct00_idle_battle_1,29,7,fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_02_1_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_LOC_INT ; FX_MN_RPCT_05_L.Par_O_RPCT_Star_01_01 ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_4_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_7_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_2_LOC_INT ; fx_mn_rpct_05_l.Par_L_RPCT_05_Sk_07_5_LOC_INT,7,S_Mob_G_KoukuSatan1.G_Satan1_Attack07_CastVox4 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Cast3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot4 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_Shot2,"{""Anim"": 12, ""HidePawn"": 6, ""AKEvent"": 13, ""Effect"": 9, ""PlayParticleEffect"": 29, ""MonsterMoveNextStage"": 9, ""MonsterMoveNextStageConditionProbability"": 2, ""MaintainHidePawn"": 1}",12,KAKULSAYDON_G1_PATTERN_5,세이튼_가짜세이튼,GATE1,PRODUCT,MECHANIC,110줄 진짜 쿠크세이튼 찾기(하트핑) — 소환 세이튼(MN_RPCT_05) 진짜/가짜 세트,REHEARSAL ; CLONE_OR_FAKE
MN_RPCT_05,4219892,세이튼_서커스 룰렛 대기_리허설,12,12,Att_Battle_12_07 ; Att_Battle_12_04 ; Idle_Battle_1,rpct00_att_battle_12_07 ; rpct00_att_battle_12_04 ; rpct00_idle_battle_1,6,1,fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT,5,S_Mob_G_KoukuSatan1.G_Satan1_Attack11_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack11_Cast1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack11_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack10_Shot1,"{""Anim"": 12, ""Effect"": 38, ""AKEvent"": 10, ""MonsterMoveNextStage"": 1, ""PlayParticleEffect"": 6, ""MonsterMoveNextStageConditionProbability"": 5}",18,,,,,MECHANIC,50줄 룰렛 — 세이튼(MN_RPCT_05) 서커스 룰렛 시작/대기/춤A/춤B + 결과 분기,REHEARSAL
MN_RPCT_05,4219893,세이튼_서커스 룰렛 춤A_리허설,5,5,Att_Battle_12_05 ; Att_Battle_13_01 ; Att_battle_13_02 ; Idle_Battle_1 ; Att_Battle_5_01,rpct00_att_battle_12_05 ; rpct00_att_battle_13_01 ; rpct00_att_battle_13_02 ; rpct00_idle_battle_1 ; rpct00_att_battle_5_01,11,5,FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_Light_01 ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Hand_Trail_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT ; FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_FingerPoint_01,6,S_Mob_G_KoukuSatan1.G_Satan1_Attack12_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack12_Shot1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot3 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox6,"{""Anim"": 5, ""MonsterMoveNextStage"": 4, ""PlayParticleEffect"": 11, ""AKEvent"": 6, ""Effect"": 1}",0,,,,,MECHANIC,50줄 룰렛 — 세이튼(MN_RPCT_05) 서커스 룰렛 시작/대기/춤A/춤B + 결과 분기,REHEARSAL
MN_RPCT_05,4219894,세이튼_서커스 룰렛 춤B_리허설,20,20,Idle_Battle_1 ; Att_Battle_13_04 ; Att_battle_13_02 ; Att_Battle_29_01 ; Att_Battle_5_01 ; Att_Battle_12_06 ; Att_Battle_12_07 ; Att_Battle_12_04 ; Att_Battle_12_05 ; Att_Battle_13_01,rpct00_idle_battle_1 ; rpct00_att_battle_13_04 ; rpct00_att_battle_13_02 ; rpct00_att_battle_29_01 ; rpct00_att_battle_5_01 ; rpct00_att_battle_12_06 ; rpct00_att_battle_12_07 ; rpct00_att_battle_12_04 ; rpct00_att_battle_12_05 ; rpct00_att_battle_13_01,42,7,FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_Light_01 ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Hand_Trail_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT ; FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_FingerPoint_01 ; fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_01_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_DashAtk_Dash_01_LOC_INT,10,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_ShotVox1 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack12_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack03_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot3 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_ShotVox6 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack07_CastVox2 ; S_Mob_G_KoukuSatan1.G_Satan1_Attack12_ShotVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack30_ShotVox1,"{""Anim"": 20, ""MonsterMoveNextStageConditionProbability"": 2, ""PlayParticleEffect"": 42, ""Effect"": 25, ""AKEvent"": 22, ""MonsterMoveNextStage"": 9, ""TrailGhostEffect"": 1, ""PawnMaterialParam"": 1}",0,,,,,MECHANIC,50줄 룰렛 — 세이튼(MN_RPCT_05) 서커스 룰렛 시작/대기/춤A/춤B + 결과 분기,REHEARSAL
MN_RPCT_05,4219895,쿠크세이튼_쿠크세이튼과 함께 춤을_4초_리허설,78,78,Att_Battle_25_02 ; Att_Battle_25_03_Start ; Att_Battle_25_03_Loop ; Att_Battle_25_03_End ; Att_Battle_25_04_Start ; Att_Battle_25_04_Loop ; Att_Battle_25_04_End ; Att_Battle_25_05_Start ; Att_Battle_25_05_Loop ; Att_Battle_25_05_End ; Att_Battle_25_06_Start ; Att_Battle_25_06_Loop ; Att_Battle_25_06_End ; Turn_L_1 ; Att_Battle_25_07 ; Idle_Battle_1 ; Att_Battle_13_01,rpct00_att_battle_25_02 ; rpct00_att_battle_25_03_start ; rpct00_att_battle_25_03_loop ; rpct00_att_battle_25_03_end ; rpct00_att_battle_25_04_start ; rpct00_att_battle_25_04_loop ; rpct00_att_battle_25_04_end ; rpct00_att_battle_25_05_start ; rpct00_att_battle_25_05_loop ; rpct00_att_battle_25_05_end ; rpct00_att_battle_25_06_start ; rpct00_att_battle_25_06_loop ; rpct00_att_battle_25_06_end ; rpct00_turn_l_1 ; rpct00_att_battle_25_07 ; rpct00_idle_battle_1 ; rpct00_att_battle_13_01,113,9,fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_01_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_dance_Cast_01_LOC_INT ; FX_MN_RPCT_07_V.Par_V_RPCT_Dance_shot_01 ; fx_mn_rpct_07_v.Par_V_RPCT_hand_shot_01_LOC_INT ; FX_MN_RPCT_05_G.Par_G_RPCT_05_Dance_Light_01 ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Hand_Trail_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_01_LOC_INT ; fx_mn_rpct_05_g.Par_G_RPCT_05_Dance_Aura_02_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_BallRead_Exp_01_LOC_INT,10,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_CastVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_Cast1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_ShotVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_Shot1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_CastVox2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_ShotVox2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack30_ShotVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack30_Shot1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack03_Cast2,"{""MonsterMoveNextStageConditionProbability"": 15, ""Anim"": 78, ""ToggleNpcDirectionGuideFx"": 2, ""AKEvent"": 120, ""PlayParticleEffect"": 113, ""PawnMaterialParam"": 60, ""MonsterMoveNextStage"": 61, ""Effect"": 39, ""HidePawn"": 1}",79,KAKULSAYDON_G1_PATTERN_6,세이튼_댄스타임,GATE1,PRODUCT,MECHANIC,85줄 댄스타임 — 세이튼(MN_RPCT_05) 4종 춤 249-stage 본편과 리허설,REHEARSAL
MN_RPCT_05,4219896,쿠크세이튼_쿠크세이튼과 함께 춤을_3초_리허설,61,61,Att_Battle_25_02 ; Att_Battle_25_03_Start ; Att_Battle_25_03_Loop ; Att_Battle_25_03_End ; Att_Battle_25_04_Start ; Att_Battle_25_04_Loop ; Att_Battle_25_04_End ; Att_Battle_25_05_Start ; Att_Battle_25_05_Loop ; Att_Battle_25_05_End ; Att_Battle_25_06_Start ; Att_Battle_25_06_Loop ; Att_Battle_25_06_End ; Turn_L_1 ; Att_Battle_25_07,rpct00_att_battle_25_02 ; rpct00_att_battle_25_03_start ; rpct00_att_battle_25_03_loop ; rpct00_att_battle_25_03_end ; rpct00_att_battle_25_04_start ; rpct00_att_battle_25_04_loop ; rpct00_att_battle_25_04_end ; rpct00_att_battle_25_05_start ; rpct00_att_battle_25_05_loop ; rpct00_att_battle_25_05_end ; rpct00_att_battle_25_06_start ; rpct00_att_battle_25_06_loop ; rpct00_att_battle_25_06_end ; rpct00_turn_l_1 ; rpct00_att_battle_25_07,83,4,fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_01_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_dance_Cast_01_LOC_INT ; FX_MN_RPCT_07_V.Par_V_RPCT_Dance_shot_01 ; fx_mn_rpct_07_v.Par_V_RPCT_hand_shot_01_LOC_INT,7,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_CastVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_Cast1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_ShotVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_Shot1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_CastVox2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_ShotVox2,"{""MonsterMoveNextStageConditionProbability"": 12, ""Anim"": 61, ""ToggleNpcDirectionGuideFx"": 2, ""AKEvent"": 97, ""PlayParticleEffect"": 83, ""PawnMaterialParam"": 48, ""MonsterMoveNextStage"": 48, ""Effect"": 34}",65,,,,,MECHANIC,85줄 댄스타임 — 세이튼(MN_RPCT_05) 4종 춤 249-stage 본편과 리허설,REHEARSAL
MN_RPCT_05,4219897,쿠크세이튼_쿠크세이튼과 함께 춤을_2초_리허설,61,61,Att_Battle_25_02 ; Att_Battle_25_03_Start ; Att_Battle_25_03_Loop ; Att_Battle_25_03_End ; Att_Battle_25_04_Start ; Att_Battle_25_04_Loop ; Att_Battle_25_04_End ; Att_Battle_25_05_Start ; Att_Battle_25_05_Loop ; Att_Battle_25_05_End ; Att_Battle_25_06_Start ; Att_Battle_25_06_Loop ; Att_Battle_25_06_End ; Turn_L_1 ; Att_Battle_25_07,rpct00_att_battle_25_02 ; rpct00_att_battle_25_03_start ; rpct00_att_battle_25_03_loop ; rpct00_att_battle_25_03_end ; rpct00_att_battle_25_04_start ; rpct00_att_battle_25_04_loop ; rpct00_att_battle_25_04_end ; rpct00_att_battle_25_05_start ; rpct00_att_battle_25_05_loop ; rpct00_att_battle_25_05_end ; rpct00_att_battle_25_06_start ; rpct00_att_battle_25_06_loop ; rpct00_att_battle_25_06_end ; rpct00_turn_l_1 ; rpct00_att_battle_25_07,83,4,fx_mn_rpct_07_v.Par_V_RPCT_HandSwing_Trail_01_LOC_INT ; fx_mn_rpct_07_v.Par_V_RPCT_dance_Cast_01_LOC_INT ; FX_MN_RPCT_07_V.Par_V_RPCT_Dance_shot_01 ; fx_mn_rpct_07_v.Par_V_RPCT_hand_shot_01_LOC_INT,7,S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_CastVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_Shot4 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_Cast1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_ShotVox1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_Shot1 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack05_CastVox2 ; S_Mob_G_KoukuSatan1.G_KoukuSatan1_Attack06_ShotVox2,"{""MonsterMoveNextStageConditionProbability"": 12, ""Anim"": 61, ""ToggleNpcDirectionGuideFx"": 2, ""AKEvent"": 97, ""PlayParticleEffect"": 83, ""PawnMaterialParam"": 48, ""MonsterMoveNextStage"": 48, ""Effect"": 34}",65,KAKULSAYDON_G1_PATTERN_6,세이튼_댄스타임,GATE1,PRODUCT,MECHANIC,85줄 댄스타임 — 세이튼(MN_RPCT_05) 4종 춤 249-stage 본편과 리허설,REHEARSAL
